cell_id,lon,lat,cloud
361,10.18807151184936,47.658303757667994,0.6875
362,10.188235931682325,47.703302317337815,0.6875
363,10.18840071925822,47.74829989780216,0.6875
364,10.188565875747932,47.79329650609716,0.6875
365,10.18873140232741,47.83829214925858,0.6875
366,10.188897300177787,47.883286834321915,0.669
367,10.18906357048532,47.92828056832233,0.669
368,10.189230214441364,47.973273358294584,0.669
369,10.1893972332426,48.018265211273246,0.669
370,10.189564628090857,48.06325613429251,0.669
371,10.18973240019323,48.108246134386334,0.669
372,10.189900550762134,48.15323521858836,0.6695
373,10.1900690810153,48.19822339393198,0.6695
374,10.190237992175746,48.24321066745032,0.6695
375,10.190407285471975,48.2881970461763,0.6695
376,10.190576962137754,48.33318253714257,0.6695
377,10.190747023412444,48.37816714738149,0.6717
378,10.1909174705407,48.42315088392531,0.6717
379,10.193712369236952,48.464976126389445,0.6717
380,10.222285718727374,48.50486537898048,0.6717
381,10.218983900323211,49.107809080182165,0.681
382,10.217565072659172,49.15498873841632,0.6849
383,10.196031166965286,49.189321797096014,0.6849
384,10.194052952321634,49.232716755500704,0.6849
385,10.194230974659831,49.27768522773414,0.6849
386,10.19440940894136,49.32265296688518,0.6849
387,10.194588256532985,49.36761997998359,0.6849
388,10.194767518807554,49.41258627405919,0.6702
389,10.194947197144154,49.45755185614176,0.6702
390,10.1951272929281,49.50251673326111,0.6702
391,10.195307807551014,49.54748091244704,0.6702
392,10.195488742410795,49.592444400729406,0.6702
393,10.195670098911704,49.63740720513808,0.6748
394,10.195851878464358,49.68236933270303,0.6748
395,10.196034082485864,49.72733079045421,0.6748
396,10.196216712399671,49.7722915854217,0.6748
397,10.196399769635828,49.8172517246356,0.6748
398,10.196583255630824,49.86221121512612,0.6748
399,10.196767171827815,49.90717006392358,0.685
400,10.196951519676444,49.95212827805845,0.685
401,10.197136300633092,49.9970858645612,0.685
402,10.19732151616074,50.042042830462464,0.685
403,10.19750716772913,50.086999182793015,0.685
404,10.19769325681471,50.131954928583816,0.6966
405,10.19787978490085,50.17691007486593,0.6966
406,10.19806675347761,50.2218646286706,0.6966
407,10.198254164041916,50.2668185970292,0.6966
408,10.19844201809778,50.31177198697334,0.6966
409,10.198630317155969,50.35672480553479,0.6966
410,10.19881906273428,50.40167705974553,0.7268
411,10.199008256357653,50.4466287566377,0.7268
412,10.199197899558,50.49157990324374,0.7268
413,10.18989252844839,50.53304207984242,0.7268
